lead_id,created_date,industry,company_size,enquiry_type,response_time_hours,number_of_rfqs,converted,data_source,created_month,fast_response
L005791,2026-01-30,Technology,1001+,Bulk order,5.27,0,0,synthetic_demo,2026-01,1
L003783,2026-01-30,Construction,51-200,Product enquiry,25.72,1,0,synthetic_demo,2026-01,0
L010227,2026-01-30,Technology,1-50,Price quote,13.13,0,0,synthetic_demo,2026-01,0
L001031,2026-01-30,Healthcare,1-50,Price quote,4.08,2,0,synthetic_demo,2026-01,1
L009814,2026-01-30,Manufacturing,201-1000,Product enquiry,2.11,4,0,synthetic_demo,2026-01,1
L008635,2026-01-30,Manufacturing,1-50,Product enquiry,11.01,0,0,synthetic_demo,2026-01,0
L001272,2026-01-30,Retail,201-1000,Product enquiry,15.82,5,0,synthetic_demo,2026-01,0
L000897,2026-01-30,Retail,1-50,Product enquiry,17.53,3,0,synthetic_demo,2026-01,0
L007430,2026-01-30,Construction,1001+,Price quote,9.14,1,0,synthetic_demo,2026-01,0
L007143,2026-01-30,Technology,1-50,Product enquiry,18.64,1,0,synthetic_demo,2026-01,0
L007125,2026-01-30,Retail,1-50,Supplier request,13.34,2,1,synthetic_demo,2026-01,0
L006087,2026-01-30,Healthcare,1-50,Product enquiry,10.25,0,0,synthetic_demo,2026-01,0
L008969,2026-01-30,Construction,1-50,Product enquiry,16.75,2,0,synthetic_demo,2026-01,0
L007962,2026-01-30,Manufacturing,1-50,Supplier request,5.13,2,0,synthetic_demo,2026-01,1
L002921,2026-01-30,Construction,51-200,Bulk order,4.5,0,0,synthetic_demo,2026-01,1
L002753,2026-01-30,Technology,51-200,Supplier request,6.18,2,0,synthetic_demo,2026-01,0
L000403,2026-01-30,Technology,201-1000,Product enquiry,12.18,3,1,synthetic_demo,2026-01,0
L002901,2026-01-30,Retail,201-1000,Bulk order,3.72,1,0,synthetic_demo,2026-01,1
L005066,2026-01-30,Healthcare,1-50,Bulk order,15.28,2,0,synthetic_demo,2026-01,0
L006609,2026-01-31,Manufacturing,1001+,Product enquiry,17.41,3,0,synthetic_demo,2026-01,0
L008842,2026-01-31,Manufacturing,1-50,Price quote,16.54,1,0,synthetic_demo,2026-01,0
L005555,2026-01-31,Technology,1-50,Price quote,9.36,2,0,synthetic_demo,2026-01,0
L008756,2026-01-31,Manufacturing,51-200,Price quote,7.39,3,0,synthetic_demo,2026-01,0
L007312,2026-01-31,Retail,201-1000,Price quote,7.6,2,0,synthetic_demo,2026-01,0
L005956,2026-01-31,Healthcare,1-50,Bulk order,20.86,4,0,synthetic_demo,2026-01,0
L008131,2026-01-31,Healthcare,51-200,Product enquiry,13.25,0,0,synthetic_demo,2026-01,0
L006330,2026-01-31,Manufacturing,51-200,Price quote,8.18,3,0,synthetic_demo,2026-01,0
L008107,2026-01-31,Manufacturing,51-200,Product enquiry,25.99,2,0,synthetic_demo,2026-01,0
L009258,2026-01-31,Construction,1001+,Product enquiry,19.04,3,0,synthetic_demo,2026-01,0
L012000,2026-01-31,Healthcare,51-200,Bulk order,18.23,4,0,synthetic_demo,2026-01,0
L000878,2026-01-31,Retail,1-50,Bulk order,11.02,2,0,synthetic_demo,2026-01,0
L001572,2026-01-31,Healthcare,1-50,Product enquiry,10.44,4,0,synthetic_demo,2026-01,0
L000974,2026-01-31,Construction,201-1000,Bulk order,4.53,3,0,synthetic_demo,2026-01,1
L002713,2026-01-31,Manufacturing,1001+,Bulk order,8.33,4,0,synthetic_demo,2026-01,0
L011629,2026-01-31,Retail,51-200,Price quote,6.53,2,0,synthetic_demo,2026-01,0
L001280,2026-01-31,Healthcare,51-200,Price quote,4.09,2,0,synthetic_demo,2026-01,1
L001650,2026-01-31,Technology,51-200,Bulk order,1.75,4,1,synthetic_demo,2026-01,1
L010248,2026-01-31,Retail,51-200,Bulk order,12.9,3,0,synthetic_demo,2026-01,0
L004725,2026-01-31,Manufacturing,201-1000,Product enquiry,14.67,3,0,synthetic_demo,2026-01,0
L009870,2026-01-31,Construction,51-200,Bulk order,2.6,1,0,synthetic_demo,2026-01,1
L011256,2026-01-31,Manufacturing,201-1000,Supplier request,5.82,0,0,synthetic_demo,2026-01,1
L002641,2026-01-31,Technology,201-1000,Supplier request,6.37,5,0,synthetic_demo,2026-01,0
L001624,2026-01-31,Manufacturing,1001+,Product enquiry,14.33,1,0,synthetic_demo,2026-01,0
L010536,2026-01-31,Retail,51-200,Product enquiry,8.56,2,0,synthetic_demo,2026-01,0
L002870,2026-01-31,Manufacturing,1-50,Supplier request,7.45,5,0,synthetic_demo,2026-01,0
L001830,2026-01-31,Healthcare,1-50,Supplier request,7.56,2,0,synthetic_demo,2026-01,0
L010421,2026-01-31,Manufacturing,51-200,Bulk order,9.15,0,1,synthetic_demo,2026-01,0
L002883,2026-01-31,Healthcare,1-50,Price quote,10.5,1,0,synthetic_demo,2026-01,0
L004545,2026-01-31,Retail,1001+,Bulk order,7.16,1,1,synthetic_demo,2026-01,0
L010767,2026-01-31,Manufacturing,201-1000,Bulk order,6.1,2,0,synthetic_demo,2026-01,0
L010779,2026-01-31,Technology,1-50,Bulk order,1.55,1,0,synthetic_demo,2026-01,1
L000115,2026-01-31,Manufacturing,201-1000,Product enquiry,1.92,3,1,synthetic_demo,2026-01,1
L011361,2026-01-31,Technology,1-50,Supplier request,3.19,3,0,synthetic_demo,2026-01,1
L004844,2026-02-01,Retail,201-1000,Product enquiry,13.61,5,0,synthetic_demo,2026-02,0
L007217,2026-02-01,Technology,1001+,Product enquiry,5.58,1,0,synthetic_demo,2026-02,1
L002723,2026-02-01,Retail,201-1000,Bulk order,17.67,4,1,synthetic_demo,2026-02,0
L002223,2026-02-01,Retail,201-1000,Bulk order,11.03,2,0,synthetic_demo,2026-02,0
L001355,2026-02-01,Construction,201-1000,Bulk order,12.07,1,0,synthetic_demo,2026-02,0
L001641,2026-02-01,Technology,1-50,Bulk order,8.48,3,1,synthetic_demo,2026-02,0
L007155,2026-02-01,Technology,1001+,Bulk order,10.4,1,1,synthetic_demo,2026-02,0
L011038,2026-02-01,Retail,201-1000,Price quote,5.18,1,1,synthetic_demo,2026-02,1
L002422,2026-02-01,Manufacturing,51-200,Price quote,1.88,1,1,synthetic_demo,2026-02,1
L004883,2026-02-01,Healthcare,51-200,Bulk order,3.75,2,0,synthetic_demo,2026-02,1
L010262,2026-02-01,Construction,1001+,Price quote,9.21,0,0,synthetic_demo,2026-02,0
L011867,2026-02-01,Retail,201-1000,Bulk order,6.1,3,0,synthetic_demo,2026-02,0
L007104,2026-02-01,Manufacturing,201-1000,Product enquiry,8.55,1,1,synthetic_demo,2026-02,0
L006815,2026-02-01,Healthcare,51-200,Price quote,12.83,5,1,synthetic_demo,2026-02,0
L010495,2026-02-01,Construction,1001+,Price quote,8.76,1,0,synthetic_demo,2026-02,0
L007130,2026-02-01,Retail,201-1000,Supplier request,20.79,1,0,synthetic_demo,2026-02,0
L008654,2026-02-01,Manufacturing,201-1000,Supplier request,2.26,2,0,synthetic_demo,2026-02,1
L008824,2026-02-01,Technology,51-200,Bulk order,6.06,2,0,synthetic_demo,2026-02,0
L006176,2026-02-01,Construction,1-50,Product enquiry,9.79,2,0,synthetic_demo,2026-02,0
L011196,2026-02-01,Healthcare,1-50,Price quote,5.55,2,0,synthetic_demo,2026-02,1
L004661,2026-02-01,Technology,1-50,Price quote,8.72,2,0,synthetic_demo,2026-02,0
L006048,2026-02-01,Manufacturing,51-200,Price quote,7.33,0,0,synthetic_demo,2026-02,0
L009068,2026-02-01,Healthcare,1-50,Product enquiry,10.67,3,0,synthetic_demo,2026-02,0
L004476,2026-02-01,Technology,201-1000,Bulk order,16.42,2,0,synthetic_demo,2026-02,0
L006516,2026-02-01,Retail,201-1000,Supplier request,13.53,3,1,synthetic_demo,2026-02,0
L009132,2026-02-01,Technology,51-200,Price quote,9.39,1,0,synthetic_demo,2026-02,0
L002080,2026-02-01,Manufacturing,51-200,Product enquiry,8.25,1,0,synthetic_demo,2026-02,0
L002084,2026-02-01,Manufacturing,51-200,Product enquiry,2.62,0,0,synthetic_demo,2026-02,1
L010055,2026-02-01,Technology,1001+,Product enquiry,26.64,0,0,synthetic_demo,2026-02,0
L011901,2026-02-01,Manufacturing,1-50,Product enquiry,7.37,4,0,synthetic_demo,2026-02,0
L009126,2026-02-01,Construction,201-1000,Bulk order,7.37,3,1,synthetic_demo,2026-02,0
L000633,2026-02-01,Manufacturing,1001+,Bulk order,5.14,1,1,synthetic_demo,2026-02,1
L006535,2026-02-01,Retail,51-200,Price quote,3.91,1,0,synthetic_demo,2026-02,1
L004528,2026-02-01,Technology,1-50,Supplier request,9.48,2,1,synthetic_demo,2026-02,0
L006426,2026-02-01,Manufacturing,1-50,Product enquiry,4.98,0,0,synthetic_demo,2026-02,1
L008129,2026-02-02,Healthcare,1-50,Bulk order,11.8,3,0,synthetic_demo,2026-02,0
L001485,2026-02-02,Healthcare,51-200,Product enquiry,2.93,6,1,synthetic_demo,2026-02,1
L009542,2026-02-02,Construction,51-200,Product enquiry,9.89,1,0,synthetic_demo,2026-02,0
L005818,2026-02-02,Manufacturing,1-50,Bulk order,4.34,3,1,synthetic_demo,2026-02,1
L004644,2026-02-02,Manufacturing,201-1000,Price quote,20.27,1,0,synthetic_demo,2026-02,0
L006697,2026-02-02,Retail,1-50,Price quote,4.53,1,0,synthetic_demo,2026-02,1
L011170,2026-02-02,Technology,201-1000,Product enquiry,32.82,2,0,synthetic_demo,2026-02,0
L005919,2026-02-02,Construction,51-200,Supplier request,5.9,2,0,synthetic_demo,2026-02,1
L011152,2026-02-02,Manufacturing,1001+,Product enquiry,16.58,1,0,synthetic_demo,2026-02,0
L010364,2026-02-02,Technology,201-1000,Supplier request,2.29,4,1,synthetic_demo,2026-02,1
L005417,2026-02-02,Manufacturing,1-50,Price quote,15.41,2,0,synthetic_demo,2026-02,0
L002492,2026-02-02,Retail,201-1000,Bulk order,5.67,2,0,synthetic_demo,2026-02,1
L000815,2026-02-02,Manufacturing,1-50,Price quote,12.74,0,0,synthetic_demo,2026-02,0
L007119,2026-02-02,Manufacturing,201-1000,Bulk order,18.53,1,0,synthetic_demo,2026-02,0
L004461,2026-02-02,Retail,1-50,Bulk order,17.04,0,0,synthetic_demo,2026-02,0
L003389,2026-02-02,Retail,51-200,Price quote,9.56,0,1,synthetic_demo,2026-02,0
L008117,2026-02-02,Healthcare,51-200,Bulk order,5.02,1,0,synthetic_demo,2026-02,1
L011449,2026-02-02,Technology,201-1000,Bulk order,17.52,2,0,synthetic_demo,2026-02,0
L006380,2026-02-02,Retail,1001+,Price quote,30.53,4,0,synthetic_demo,2026-02,0
L005739,2026-02-02,Construction,51-200,Bulk order,5.31,3,1,synthetic_demo,2026-02,1
L003230,2026-02-02,Retail,201-1000,Product enquiry,16.67,1,0,synthetic_demo,2026-02,0
L008683,2026-02-02,Technology,51-200,Product enquiry,13.58,3,1,synthetic_demo,2026-02,0
L005560,2026-02-02,Manufacturing,201-1000,Price quote,10.35,2,0,synthetic_demo,2026-02,0
L001774,2026-02-02,Construction,51-200,Product enquiry,8.92,2,0,synthetic_demo,2026-02,0
L011897,2026-02-02,Retail,1001+,Product enquiry,9.89,2,0,synthetic_demo,2026-02,0
L003291,2026-02-02,Retail,201-1000,Bulk order,13.41,2,0,synthetic_demo,2026-02,0
L006713,2026-02-03,Retail,1-50,Supplier request,20.2,2,0,synthetic_demo,2026-02,0
L009466,2026-02-03,Manufacturing,1-50,Price quote,0.87,1,0,synthetic_demo,2026-02,1
L003984,2026-02-03,Manufacturing,1-50,Price quote,4.03,2,0,synthetic_demo,2026-02,1
L008019,2026-02-03,Retail,201-1000,Price quote,22.1,2,0,synthetic_demo,2026-02,0
L011678,2026-02-03,Construction,1-50,Supplier request,6.56,0,0,synthetic_demo,2026-02,0
L002179,2026-02-03,Manufacturing,51-200,Supplier request,2.89,1,0,synthetic_demo,2026-02,1
L003637,2026-02-03,Technology,201-1000,Product enquiry,17.55,3,0,synthetic_demo,2026-02,0
L004885,2026-02-03,Construction,51-200,Product enquiry,7.33,0,0,synthetic_demo,2026-02,0
L003693,2026-02-03,Manufacturing,51-200,Product enquiry,4.27,5,1,synthetic_demo,2026-02,1
L003745,2026-02-03,Manufacturing,1-50,Price quote,10.85,0,0,synthetic_demo,2026-02,0
L004309,2026-02-03,Construction,1001+,Product enquiry,11.87,1,0,synthetic_demo,2026-02,0
L001701,2026-02-03,Construction,1001+,Supplier request,4.86,4,0,synthetic_demo,2026-02,1
L000178,2026-02-03,Construction,1001+,Supplier request,16.1,3,1,synthetic_demo,2026-02,0
L011868,2026-02-03,Technology,1-50,Price quote,8.75,0,0,synthetic_demo,2026-02,0
L008543,2026-02-03,Retail,1001+,Product enquiry,3.78,1,0,synthetic_demo,2026-02,1
L007074,2026-02-03,Healthcare,1001+,Bulk order,10.66,1,0,synthetic_demo,2026-02,0
L008546,2026-02-03,Healthcare,51-200,Price quote,2.57,3,0,synthetic_demo,2026-02,1
L007409,2026-02-03,Healthcare,201-1000,Price quote,16.71,3,0,synthetic_demo,2026-02,0
L004466,2026-02-03,Manufacturing,201-1000,Bulk order,3.34,0,0,synthetic_demo,2026-02,1
L005571,2026-02-03,Manufacturing,51-200,Bulk order,14.59,0,1,synthetic_demo,2026-02,0
L005262,2026-02-03,Healthcare,51-200,Price quote,28.58,1,0,synthetic_demo,2026-02,0
L002919,2026-02-03,Manufacturing,201-1000,Supplier request,16.17,2,0,synthetic_demo,2026-02,0
L001147,2026-02-03,Technology,1001+,Product enquiry,8.91,1,0,synthetic_demo,2026-02,0
L008734,2026-02-03,Retail,201-1000,Product enquiry,5.3,4,0,synthetic_demo,2026-02,1
L003480,2026-02-03,Healthcare,51-200,Bulk order,6.72,2,1,synthetic_demo,2026-02,0
L007823,2026-02-03,Retail,1-50,Bulk order,12.96,3,0,synthetic_demo,2026-02,0
L002647,2026-02-03,Technology,1-50,Product enquiry,1.74,2,0,synthetic_demo,2026-02,1
L010599,2026-02-03,Manufacturing,51-200,Product enquiry,15.56,2,0,synthetic_demo,2026-02,0
L003257,2026-02-03,Manufacturing,201-1000,Bulk order,21.68,4,1,synthetic_demo,2026-02,0
L006554,2026-02-03,Manufacturing,201-1000,Bulk order,6.17,1,0,synthetic_demo,2026-02,0
L002672,2026-02-03,Retail,1-50,Bulk order,6.21,2,0,synthetic_demo,2026-02,0
L002934,2026-02-03,Construction,1-50,Product enquiry,8.55,2,0,synthetic_demo,2026-02,0
L010630,2026-02-03,Healthcare,1-50,Product enquiry,3.98,4,0,synthetic_demo,2026-02,1
L006543,2026-02-03,Construction,201-1000,Price quote,4.92,0,0,synthetic_demo,2026-02,1
L008636,2026-02-03,Retail,201-1000,Bulk order,7.8,3,0,synthetic_demo,2026-02,0
L008294,2026-02-03,Manufacturing,1-50,Product enquiry,5.1,1,0,synthetic_demo,2026-02,1
L003885,2026-02-04,Construction,201-1000,Supplier request,11.53,6,1,synthetic_demo,2026-02,0
L011851,2026-02-04,Manufacturing,1-50,Supplier request,14.99,4,0,synthetic_demo,2026-02,0
L007768,2026-02-04,Retail,51-200,Bulk order,25.23,2,0,synthetic_demo,2026-02,0
L008958,2026-02-04,Technology,51-200,Product enquiry,9.49,4,0,synthetic_demo,2026-02,0
L007502,2026-02-04,Technology,1-50,Price quote,15.13,1,0,synthetic_demo,2026-02,0
L005864,2026-02-04,Technology,51-200,Bulk order,17.69,1,0,synthetic_demo,2026-02,0
L003825,2026-02-04,Technology,51-200,Price quote,14.64,2,0,synthetic_demo,2026-02,0
L011209,2026-02-04,Technology,1001+,Supplier request,13.9,4,0,synthetic_demo,2026-02,0
L005232,2026-02-04,Construction,1001+,Supplier request,3.07,2,0,synthetic_demo,2026-02,1
L003548,2026-02-04,Construction,51-200,Product enquiry,13.96,2,0,synthetic_demo,2026-02,0
L007490,2026-02-04,Manufacturing,1001+,Price quote,25.98,1,0,synthetic_demo,2026-02,0
L008690,2026-02-04,Technology,51-200,Supplier request,6.93,7,0,synthetic_demo,2026-02,0
L007947,2026-02-04,Construction,201-1000,Bulk order,3.62,2,0,synthetic_demo,2026-02,1
L008857,2026-02-04,Construction,1-50,Price quote,5.32,1,0,synthetic_demo,2026-02,1
L007714,2026-02-04,Manufacturing,1-50,Product enquiry,5.25,5,1,synthetic_demo,2026-02,1
L003189,2026-02-04,Manufacturing,1-50,Product enquiry,31.57,3,0,synthetic_demo,2026-02,0
L005090,2026-02-04,Retail,201-1000,Price quote,11.47,2,0,synthetic_demo,2026-02,0
L006316,2026-02-04,Healthcare,201-1000,Price quote,2.79,0,0,synthetic_demo,2026-02,1
L011935,2026-02-04,Construction,51-200,Price quote,13.13,3,0,synthetic_demo,2026-02,0
L002990,2026-02-04,Healthcare,201-1000,Bulk order,11.79,0,0,synthetic_demo,2026-02,0
L002880,2026-02-04,Manufacturing,201-1000,Product enquiry,15.7,5,0,synthetic_demo,2026-02,0
L002670,2026-02-04,Retail,1-50,Bulk order,16.48,3,0,synthetic_demo,2026-02,0
L005244,2026-02-04,Manufacturing,201-1000,Product enquiry,5.43,1,1,synthetic_demo,2026-02,1
L004568,2026-02-04,Manufacturing,51-200,Price quote,21.54,2,0,synthetic_demo,2026-02,0
L002610,2026-02-04,Retail,1001+,Bulk order,13.4,3,1,synthetic_demo,2026-02,0
L003451,2026-02-04,Technology,51-200,Price quote,13.77,2,0,synthetic_demo,2026-02,0
L004928,2026-02-04,Retail,1-50,Supplier request,14.28,0,0,synthetic_demo,2026-02,0
L000489,2026-02-04,Healthcare,1001+,Price quote,2.8,3,1,synthetic_demo,2026-02,1
L006106,2026-02-04,Construction,201-1000,Bulk order,6.36,1,0,synthetic_demo,2026-02,0
L009846,2026-02-04,Healthcare,201-1000,Supplier request,7.01,1,0,synthetic_demo,2026-02,0
L011981,2026-02-04,Healthcare,1-50,Supplier request,10.14,0,0,synthetic_demo,2026-02,0
L001002,2026-02-04,Retail,201-1000,Price quote,14.22,4,0,synthetic_demo,2026-02,0
L003635,2026-02-04,Healthcare,201-1000,Bulk order,17.29,1,0,synthetic_demo,2026-02,0
L006664,2026-02-04,Technology,201-1000,Supplier request,2.96,1,0,synthetic_demo,2026-02,1
L008023,2026-02-04,Construction,1-50,Price quote,17.44,1,0,synthetic_demo,2026-02,0
L006068,2026-02-04,Manufacturing,51-200,Price quote,3.73,3,1,synthetic_demo,2026-02,1
L005910,2026-02-04,Manufacturing,1001+,Supplier request,5.66,5,0,synthetic_demo,2026-02,1
L006249,2026-02-05,Healthcare,1001+,Bulk order,8.11,4,0,synthetic_demo,2026-02,0
L001990,2026-02-05,Manufacturing,1-50,Bulk order,19.47,6,1,synthetic_demo,2026-02,0
L011346,2026-02-05,Healthcare,1001+,Supplier request,9.2,2,1,synthetic_demo,2026-02,0
L008538,2026-02-05,Construction,51-200,Supplier request,16.46,0,0,synthetic_demo,2026-02,0
L008114,2026-02-05,Technology,51-200,Product enquiry,4.66,4,0,synthetic_demo,2026-02,1
L006642,2026-02-05,Technology,1-50,Product enquiry,12.99,5,1,synthetic_demo,2026-02,0
L009998,2026-02-05,Manufacturing,51-200,Price quote,6.85,2,0,synthetic_demo,2026-02,0
L007647,2026-02-05,Manufacturing,1001+,Bulk order,8.85,4,0,synthetic_demo,2026-02,0
L004954,2026-02-05,Construction,201-1000,Product enquiry,11.18,2,0,synthetic_demo,2026-02,0
L003080,2026-02-05,Manufacturing,1-50,Bulk order,3.1,1,0,synthetic_demo,2026-02,1
L006597,2026-02-05,Manufacturing,1-50,Bulk order,17.76,5,1,synthetic_demo,2026-02,0
L000606,2026-02-05,Technology,201-1000,Product enquiry,6.02,3,0,synthetic_demo,2026-02,0
L006610,2026-02-05,Manufacturing,1001+,Product enquiry,23.75,1,0,synthetic_demo,2026-02,0
L004044,2026-02-05,Construction,1-50,Bulk order,8.74,5,1,synthetic_demo,2026-02,0
L003460,2026-02-05,Technology,51-200,Bulk order,12.77,4,0,synthetic_demo,2026-02,0
L002460,2026-02-05,Healthcare,51-200,Price quote,10.85,2,0,synthetic_demo,2026-02,0
L005409,2026-02-05,Manufacturing,1001+,Bulk order,11.36,3,1,synthetic_demo,2026-02,0
L008349,2026-02-05,Manufacturing,1-50,Price quote,13.23,0,0,synthetic_demo,2026-02,0
L008036,2026-02-05,Construction,51-200,Product enquiry,6.19,0,0,synthetic_demo,2026-02,0
L002975,2026-02-05,Healthcare,1-50,Product enquiry,10.79,2,0,synthetic_demo,2026-02,0
L010745,2026-02-05,Technology,1001+,Price quote,25.1,0,0,synthetic_demo,2026-02,0
L001315,2026-02-05,Manufacturing,1-50,Supplier request,16.04,2,0,synthetic_demo,2026-02,0
L005068,2026-02-05,Retail,51-200,Price quote,10.19,4,1,synthetic_demo,2026-02,0
L001526,2026-02-05,Manufacturing,1-50,Product enquiry,19.63,4,0,synthetic_demo,2026-02,0
L004827,2026-02-05,Manufacturing,201-1000,Supplier request,6.4,2,1,synthetic_demo,2026-02,0
L011457,2026-02-05,Manufacturing,51-200,Bulk order,12.53,0,0,synthetic_demo,2026-02,0
L006595,2026-02-05,Construction,1-50,Supplier request,8.72,1,0,synthetic_demo,2026-02,0
L005290,2026-02-05,Healthcare,51-200,Bulk order,14.48,1,1,synthetic_demo,2026-02,0
L006369,2026-02-05,Healthcare,1-50,Price quote,4.52,3,0,synthetic_demo,2026-02,1
L003036,2026-02-05,Technology,1-50,Product enquiry,18.82,3,0,synthetic_demo,2026-02,0
L010962,2026-02-05,Manufacturing,1-50,Price quote,1.14,3,0,synthetic_demo,2026-02,1
L006135,2026-02-05,Retail,1001+,Bulk order,6.55,0,0,synthetic_demo,2026-02,0
L002875,2026-02-06,Manufacturing,51-200,Bulk order,4.15,2,0,synthetic_demo,2026-02,1
L007711,2026-02-06,Retail,51-200,Product enquiry,2.54,5,0,synthetic_demo,2026-02,1
L004510,2026-02-06,Retail,1-50,Product enquiry,6.7,1,0,synthetic_demo,2026-02,0
L009190,2026-02-06,Technology,201-1000,Product enquiry,8.1,0,0,synthetic_demo,2026-02,0
L008148,2026-02-06,Manufacturing,51-200,Product enquiry,17.2,1,0,synthetic_demo,2026-02,0
L011679,2026-02-06,Healthcare,1-50,Supplier request,6.0,2,0,synthetic_demo,2026-02,1
L002829,2026-02-06,Technology,51-200,Product enquiry,8.9,1,0,synthetic_demo,2026-02,0
L005407,2026-02-06,Retail,1-50,Price quote,33.7,0,0,synthetic_demo,2026-02,0
L011462,2026-02-06,Retail,1001+,Product enquiry,3.02,2,0,synthetic_demo,2026-02,1
L003119,2026-02-06,Retail,51-200,Supplier request,6.13,5,1,synthetic_demo,2026-02,0
L001347,2026-02-06,Retail,201-1000,Product enquiry,16.78,2,0,synthetic_demo,2026-02,0
L003765,2026-02-06,Manufacturing,51-200,Price quote,8.31,1,0,synthetic_demo,2026-02,0
L005765,2026-02-06,Retail,1-50,Supplier request,8.24,0,0,synthetic_demo,2026-02,0
L005358,2026-02-06,Retail,51-200,Supplier request,8.51,1,0,synthetic_demo,2026-02,0
L000733,2026-02-06,Manufacturing,1-50,Product enquiry,4.44,0,0,synthetic_demo,2026-02,1
L007123,2026-02-06,Construction,1001+,Product enquiry,11.69,1,0,synthetic_demo,2026-02,0
L005777,2026-02-06,Technology,51-200,Price quote,5.01,3,1,synthetic_demo,2026-02,1
L003995,2026-02-06,Manufacturing,51-200,Price quote,12.77,4,0,synthetic_demo,2026-02,0
L006868,2026-02-06,Manufacturing,201-1000,Bulk order,2.74,0,0,synthetic_demo,2026-02,1
L007977,2026-02-06,Technology,201-1000,Supplier request,10.56,5,1,synthetic_demo,2026-02,0
L001009,2026-02-06,Technology,201-1000,Supplier request,2.6,2,0,synthetic_demo,2026-02,1
L008979,2026-02-06,Technology,51-200,Product enquiry,20.95,2,0,synthetic_demo,2026-02,0
L002650,2026-02-06,Technology,201-1000,Product enquiry,7.24,3,0,synthetic_demo,2026-02,0
L005349,2026-02-06,Technology,1-50,Bulk order,12.61,0,0,synthetic_demo,2026-02,0
L010878,2026-02-06,Healthcare,1-50,Supplier request,9.31,5,0,synthetic_demo,2026-02,0
L004586,2026-02-06,Technology,1-50,Bulk order,7.01,4,0,synthetic_demo,2026-02,0
L008569,2026-02-07,Technology,201-1000,Product enquiry,6.68,2,0,synthetic_demo,2026-02,0
